GL Depth,MS,Mean,GS Age (ka),,,Depth1 (cm),Age (ka),Asian dustREE (%)
145.90 ,25.8 ,28.626,591.07 ,,,,,
145.92 ,26.3 ,28.214,591.17 ,,,,,
145.94 ,27.5 ,28.231,591.28 ,,,,,
145.96 ,30.6 ,28.595,591.38 ,,,,,
145.98 ,28.5 ,28.729,591.48 ,,,,,
146.00 ,28.5 ,27.93,591.59 ,,,,,
146.02 ,27.8 ,27.751,591.69 ,,,,,
146.04 ,27.5 ,26.566,591.80 ,,,,,
146.06 ,28.3 ,27.667,591.91 ,,,,,
146.08 ,29.4 ,28.787,592.01 ,,,,,
146.10 ,28.8 ,25.244,592.12 ,,,,,
146.12 ,28.8 ,26.061,592.24 ,,,,,
146.14 ,28.4 ,25.593,592.35 ,,,,,
146.16 ,28.1 ,26.217,592.46 ,,,,,
146.18 ,28.1 ,29.239,592.56 ,,,,,
146.20 ,26.9 ,28.747,592.67 ,,,,,
146.22 ,26.9 ,26.528,592.78 ,,,,,
146.24 ,26.9 ,23.115,592.90 ,,,,,
146.26 ,26.3 ,23.9375,593.02 ,,,,,
146.28 ,28.2 ,24.76,593.14 ,,,,,
146.30 ,28.4 ,25.282,593.26 ,,,,,
146.32 ,27.8 ,25.422,593.37 ,,,,,
146.34 ,28.0 ,25.454,593.49 ,,,,,
146.36 ,28.2 ,26.64,593.60 ,,,,,
146.38 ,28.6 ,25.827,593.71 ,,,,,
146.40 ,28.4 ,25.946,593.82 ,,,,,
146.42 ,28.8 ,26.355,593.94 ,,,,,
146.44 ,29.2 ,25.279,594.05 ,,,,,
146.46 ,29.4 ,25.884,594.17 ,,,,,
146.48 ,28.0 ,25.086,594.28 ,,,,,
146.50 ,28.2 ,26.808,594.39 ,,,,,
146.52 ,28.2 ,27.567,594.50 ,,,,,
146.54 ,26.9 ,25.73,594.61 ,,,,,
146.56 ,27.3 ,25.18,594.73 ,,,,,
146.58 ,27.4 ,24.63,594.85 ,,,,,
146.60 ,27.3 ,25.708,594.96 ,,,,,
146.62 ,26.2 ,26.571,595.07 ,,,,,
146.64 ,27.0 ,26.172,595.18 ,,,,,
146.66 ,26.3 ,26.25,595.29 ,,,,,
146.68 ,28.2 ,27.439,595.40 ,,,,,
146.70 ,26.3 ,26.888,595.51 ,,,,,
146.72 ,25.2 ,26.128,595.62 ,,,,,
146.74 ,25.0 ,29.206,595.72 ,,,,,
146.76 ,24.4 ,27.712,595.83 ,,,,,
146.78 ,24.4 ,28.571,595.93 ,,,,,
146.80 ,24.3 ,27.672,596.04 ,,,,,
146.82 ,24.0 ,26.796,596.14 ,,,,,
146.84 ,25.2 ,27.815,596.25 ,,,,,
146.86 ,24.8 ,29.216,596.35 ,,,,,
146.88 ,24.7 ,28.398,596.46 ,,,,,
146.90 ,24.4 ,28.147,596.56 ,,,,,
146.92 ,25.2 ,30.802,596.65 ,,,,,
146.94 ,24.8 ,29.834,596.75 ,,,,,
146.96 ,24.4 ,29.27,596.85 ,,,,,
146.98 ,24.2 ,30.843,596.95 ,,,,,
147.00 ,24.6 ,30.423,597.04 ,,,,,
147.02 ,24.7 ,30.657,597.14 ,,,,,
147.04 ,24.5 ,31.845,597.23 ,,,,,
147.06 ,23.8 ,33.212,597.32 ,,,,,
147.08 ,24.0 ,31.568,597.41 ,,,,,
147.10 ,24.5 ,32.743,597.50 ,,,,,
147.12 ,25.1 ,29.711,597.60 ,,,,,
147.14 ,23.7 ,31.261,597.69 ,,,,,
147.16 ,24.2 ,31.825,597.79 ,,,,,
147.18 ,24.1 ,32.11,597.88 ,,,,,
147.20 ,25.7 ,28.591,597.98 ,,,,,
147.22 ,25.5 ,26.527,598.09 ,,,,,
147.24 ,24.5 ,27.326,598.19 ,,,,,
147.26 ,23.8 ,29.048,598.30 ,,,,,
147.28 ,24.2 ,29.213,598.40 ,,,,,
147.30 ,23.9 ,28.496,598.50 ,,,,,
147.32 ,22.5 ,29.999,598.60 ,,,,,
147.34 ,24.1 ,26.845,598.70 ,,,,,
147.36 ,23.9 ,29.503,598.80 ,,,,,
147.38 ,23.6 ,31.706,598.90 ,,,,,
147.40 ,23.0 ,30.02,599.00 ,,,,,
147.42 ,25.8 ,28.845,599.10 ,,,,,
147.44 ,24.7 ,26.291,599.21 ,,,,,
147.46 ,24.4 ,26.939,599.32 ,,,,,
147.48 ,24.8 ,24.63,599.44 ,,,,,
147.50 ,24.6 ,24.536,599.55 ,,,,,
147.52 ,24.4 ,27.492,599.66 ,,,,,
147.54 ,24.5 ,29.473,599.76 ,,,,,
147.56 ,24.8 ,30.059,599.86 ,,,,,
147.58 ,24.4 ,31.385,599.95 ,,,,,
147.60 ,24.1 ,31.667,600.04 ,,,,,
147.62 ,24.5 ,31.7,600.14 ,,,,,
147.64 ,23.7 ,31.555,600.23 ,,,,,
147.66 ,24.7 ,32.222,600.32 ,,,,,
147.68 ,24.8 ,32.682,600.41 ,,,,,
147.70 ,24.3 ,32.508,600.50 ,,,,,
147.72 ,24.8 ,30.391,600.60 ,,,,,
147.74 ,25.4 ,26.217,600.71 ,,,,,
147.76 ,25.8 ,23.638,600.83 ,,,,,
147.78 ,24.8 ,24.339,600.95 ,,,,,
147.80 ,25.5 ,23.222,601.07 ,,,,,
147.82 ,25.3 ,25.191,601.19 ,,,,,
147.84 ,25.3 ,26.338,601.30 ,,,,,
147.86 ,25.6 ,27.191,601.41 ,,,,,
147.88 ,27.3 ,28.805,601.51 ,,,,,
147.90 ,25.2 ,28.573,601.62 ,,,,,
147.92 ,27.8 ,28.251,601.72 ,,,,,
147.94 ,24.8 ,27.027,601.82 ,,,,,
147.96 ,25.1 ,30.435,601.93 ,,,,,
147.98 ,25.1 ,29.19,602.02 ,,,,,
148.00 ,24.8 ,30.921,602.12 ,,,,,
148.02 ,24.8 ,28.86,602.22 ,,,,,
148.04 ,24.7 ,25.181,602.33 ,,,,,
148.06 ,25.2 ,27.401,602.44 ,,,,,
148.08 ,25.7 ,26.894,602.55 ,,,,,
148.10 ,25.4 ,26.02,602.66 ,,,,,
148.12 ,24.9 ,26.567,602.77 ,,,,,
148.14 ,27.5 ,26.367,602.89 ,,,,,
148.16 ,28.4 ,25.974,603.00 ,,,,,
148.18 ,24.8 ,25.378,603.12 ,,,,,
148.20 ,24.4 ,23.957,603.24 ,,,,,
148.22 ,24.3 ,24.075,603.36 ,,,,,
148.24 ,25.0 ,25.763,603.47 ,,,,,
148.26 ,24.2 ,28.807,603.57 ,,,,,
148.28 ,22.0 ,28.477,603.68 ,,,,,
148.30 ,24.6 ,24.941,603.79 ,,,,,
148.32 ,23.5 ,24.597,603.91 ,,,,,
148.34 ,22.3 ,24.018,604.02 ,,,,,
148.36 ,24.5 ,30.708,604.13 ,,,,,
148.38 ,23.7 ,30.876,604.22 ,,,,,
148.40 ,24.6 ,30.964,604.32 ,,,,,
148.42 ,27.7 ,29.926,604.42 ,,,,,
148.44 ,24.3 ,25.346,604.53 ,,,,,
148.46 ,24.5 ,24.18,604.65 ,,,,,
148.48 ,24.4 ,24.03,604.77 ,,,,,
148.50 ,23.2 ,25.915,604.88 ,,,,,
148.52 ,24.7 ,27.38,604.99 ,,,,,
148.54 ,27.7 ,25.346,605.11 ,,,,,
148.56 ,24.2 ,23.931,605.23 ,,,,,
148.58 ,23.6 ,21.004,605.37 ,,,,,
148.60 ,24.0 ,20.754,605.51 ,,,,,
148.62 ,23.9 ,18.978,605.66 ,,,,,
148.64 ,24.0 ,18.535,605.82 ,,,,,
148.66 ,24.1 ,19.136,605.97 ,,,,,
148.68 ,23.5 ,18.78,606.13 ,,,,,
148.70 ,24.9 ,19.201,606.28 ,,,,,
148.72 ,23.7 ,18.602,606.44 ,,,,,
148.74 ,23.9 ,18.823,606.60 ,,,,,
148.76 ,24.7 ,18.532,606.75 ,,,,,
148.78 ,24.2 ,18.161,606.91 ,,,,,
148.80 ,24.3 ,19.937,607.06 ,,,,,
148.82 ,24.1 ,19.704,607.21 ,,,,,
148.84 ,24.6 ,20.252,607.36 ,,,,,
148.86 ,24.0 ,17.558,607.52 ,,,,,
148.88 ,24.7 ,17.666,607.68 ,,,,,
148.90 ,25.0 ,18.179,607.85 ,,,,,
148.92 ,24.5 ,17.713,608.01 ,,,,,
148.94 ,24.6 ,17.451,608.18 ,,,,,
148.96 ,25.6 ,18.062,608.35 ,,,,,
148.98 ,26.2 ,16.854,608.51 ,,,,,
149.00 ,25.2 ,17.915,608.68 ,,,,,
149.02 ,25.3 ,19.04,608.84 ,,,,,
149.04 ,25.0 ,17.464,609.00 ,,,,,
149.06 ,25.0 ,17.379,609.17 ,,,,,
149.08 ,24.5 ,18.544,609.32 ,,,,,
149.10 ,23.0 ,20.213,609.47 ,,,,,
149.12 ,21.9 ,19.807,609.62 ,,,,,
149.14 ,21.7 ,19.169,609.77 ,,,,,
149.16 ,22.9 ,20.771,609.90 ,,,,,
149.18 ,23.1 ,25.131,610.02 ,,,,,
149.20 ,23.9 ,29.158,610.13 ,,,,,
149.22 ,24.5 ,28.627,610.23 ,,,,,
149.24 ,25.0 ,24.529,610.36 ,,,,,
149.26 ,23.8 ,19.199,610.49 ,,,,,
149.28 ,24.0 ,20.564,610.64 ,,,,,
149.30 ,23.8 ,19.377,610.78 ,,,,,
149.32 ,23.3 ,21.803,610.93 ,,,,,
149.34 ,23.3 ,19.285,611.08 ,,,,,
149.36 ,25.4 ,18.739,611.23 ,,,,,
149.38 ,23.4 ,20.114,611.37 ,,,,,
149.40 ,24.5 ,20.869,611.52 ,,,,,
149.42 ,23.5 ,21.294,611.66 ,,,,,
149.44 ,23.1 ,20.844,611.80 ,,,,,
149.46 ,23.4 ,20.713,611.94 ,,,,,
149.48 ,23.2 ,19.924,612.08 ,,,,,
149.50 ,22.8 ,20.698,612.22 ,,,,,
149.52 ,22.7 ,21.053,612.37 ,,,,,
149.54 ,22.5 ,19.255,612.52 ,,,,,
149.56 ,22.3 ,18.045,612.68 ,,,,,
149.58 ,22.8 ,18.054,612.84 ,,,,,
149.60 ,22.8 ,19.09,612.99 ,,,,,
149.62 ,23.2 ,19.061,613.15 ,,,,,
149.64 ,23.8 ,18.631,613.31 ,,,,,
149.66 ,24.0 ,18.387,613.46 ,,,,,
149.68 ,23.4 ,19.2,613.62 ,,,,,
149.70 ,23.0 ,18.886,613.78 ,,,,,
149.72 ,24.2 ,17.492,613.94 ,,,,,
149.74 ,24.8 ,17.009,614.11 ,,,,,
149.76 ,24.9 ,17.274,614.28 ,,,,,
149.78 ,24.7 ,17.644,614.45 ,,,,,
149.80 ,24.2 ,18.082,614.62 ,,,,,
149.82 ,25.0 ,16.186,614.79 ,,,,,
149.84 ,25.6 ,17.126,614.96 ,,,,,
149.86 ,25.2 ,16.865,615.13 ,,,,,
149.88 ,25.4 ,17.276,615.31 ,,,,,
149.90 ,25.8 ,16.749,615.48 ,,,,,
149.92 ,25.4 ,17.897,615.64 ,,,,,
149.94 ,24.6 ,17.939,615.81 ,,,,,
149.96 ,24.9 ,17.153,615.97 ,,,,,
149.98 ,23.7 ,18.306,616.14 ,,,,,
150.00 ,22.9 ,19.072,616.29 ,,,,,
150.02 ,21.5 ,20.094,616.44 ,,,,,
150.04 ,21.1 ,20.353,616.58 ,,,,,
150.06 ,20.5 ,19.879,616.73 ,,,,,
150.08 ,19.5 ,19.634,616.88 ,,,,,
150.10 ,20.1 ,20.304,617.02 ,,,,,
150.12 ,20.6 ,18.998,617.18 ,,,,,
150.14 ,20.4 ,17.96,617.34 ,,,,,
150.16 ,21.8 ,17.929,617.50 ,,,,,
150.18 ,22.0 ,17.369,617.67 ,,,,,
150.20 ,22.6 ,18.068,617.83 ,,,,,
150.22 ,23.6 ,19.558,617.99 ,,,,,
150.24 ,23.6 ,18.387,618.14 ,,,,,
150.26 ,23.3 ,19.052,618.29 ,,,,,
150.28 ,23.5 ,20.281,618.44 ,,,,,
150.30 ,23.6 ,19.66,618.59 ,,,,,
150.32 ,23.8 ,20.839,618.73 ,,,,,
150.34 ,23.7 ,20.536,618.87 ,,,,,
150.36 ,24.3 ,21.031,619.01 ,,,,,
150.38 ,25.2 ,20.113,619.15 ,,,,,
150.40 ,25.0 ,21.099,619.30 ,,,,,
150.42 ,25.2 ,20.728,619.44 ,,,,,
150.44 ,25.1 ,18.486,619.59 ,,,,,
150.46 ,25.6 ,19.204,619.75 ,,,,,
150.48 ,25.4 ,19.245,619.90 ,,,,,
150.50 ,26.4 ,18.465,620.06 ,,,,,
150.52 ,26.2 ,19.855,620.21 ,,,,,
150.54 ,25.7 ,18.539,620.36 ,,,,,
150.56 ,26.2 ,18.567,620.52 ,,,,,
150.58 ,26.8 ,18.852,620.68 ,,,,,
150.60 ,26.1 ,18.838,620.83 ,,,,,
150.62 ,25.7 ,19.503,620.98 ,,,,,
150.64 ,26.0 ,22.146,621.11 ,,,,,
150.66 ,25.9 ,22.338,621.25 ,,,,,
150.68 ,26.4 ,21.415,621.38 ,,,,,
150.70 ,27.4 ,21.549,621.53 ,,,,,
150.72 ,27.1 ,18.276,621.68 ,,,,,
150.74 ,28.6 ,18.131,621.84 ,,,,,
150.76 ,30.8 ,17.351,622.00 ,,,,,
150.78 ,31.3 ,18.465,622.17 ,,,,,
150.80 ,33.1 ,18.195,622.33 ,,,,,
150.82 ,32.3 ,18.42,622.49 ,,,,,
150.84 ,29.7 ,17.773,622.65 ,,,,,
150.86 ,28.7 ,16.989,622.81 ,,,,,
150.88 ,28.6 ,20.089,622.97 ,,,,,
150.90 ,30.7 ,20.714,623.11 ,,,,,
150.92 ,35.8 ,20.511,623.25 ,,,,,
150.94 ,34.6 ,20.675,623.39 ,,,,,
150.96 ,32.9 ,22.633,623.52 ,,,,,
150.98 ,32.5 ,22.597,623.65 ,,,,,
151.00 ,32.4 ,23.286,623.78 ,,,,,
151.02 ,29.9 ,24.282,623.90 ,,,,,
151.04 ,29.3 ,22.034,624.04 ,,,,,
151.06 ,31.9 ,20.511,624.17 ,,,,,
151.08 ,28.5 ,21.529,624.30 ,,,,,
151.10 ,22.7 ,24.269,624.43 ,,,,,
151.12 ,21.4 ,26.18,624.54 ,,,,,
151.14 ,20.3 ,27.36,624.65 ,,,,,
151.16 ,20.4 ,25.646,624.76 ,,,,,
151.18 ,19.9 ,25.48,624.87 ,,,,,
151.20 ,19.4 ,27.968,624.98 ,,,,,
151.22 ,19.4 ,27.059,625.09 ,,,,,
151.24 ,21.6 ,29.241,625.19 ,,,,,
151.26 ,21.7 ,28.459,625.29 ,,,,,
151.28 ,22.5 ,29.085,625.39 ,,,,,
151.30 ,22.9 ,29.334,625.50 ,,,,,
151.32 ,23.1 ,29.007,625.59 ,,,,,
151.34 ,23.9 ,29.696,625.70 ,,,,,
151.36 ,24.3 ,28.76,625.80 ,,,,,
151.38 ,24.8 ,28.1,625.90 ,,,,,
151.40 ,24.8 ,29.092,626.00 ,,,,,
151.42 ,24.9 ,30.3,626.05 ,,,,,
151.44 ,25.1 ,29.366,626.10 ,,,,,
151.46 ,24.7 ,29.728,626.15 ,,,,,
151.48 ,25.3 ,33.135,626.20 ,,,,,
151.50 ,25.5 ,32.907,626.24 ,,,,,
151.52 ,26.0 ,33.159,626.29 ,,,,,
151.54 ,25.9 ,33.069,626.34 ,,,,,
151.56 ,25.2 ,32.599,626.38 ,,,,,
151.58 ,26.2 ,32.833,626.43 ,,,,,
151.60 ,26.5 ,33.904,626.47 ,,,,,
151.62 ,26.9 ,33.503,626.52 ,,,,,
151.64 ,27.3 ,29.655,626.57 ,,,,,
151.66 ,25.8 ,31.657,626.62 ,,,,,
151.68 ,25.5 ,32.609,626.66 ,,,,,
151.70 ,22.0 ,32.119,626.71 ,,,,,
151.72 ,23.1 ,31.836,626.76 ,,,,,
151.74 ,27.5 ,34.247,626.80 ,,,,,
151.76 ,28.4 ,32.932,626.85 ,,,,,
151.78 ,26.8 ,35.685,626.89 ,,,,,
151.80 ,26.5 ,36.389,626.93 ,,,,,
151.82 ,26.4 ,38.008,626.97 ,,,,,
151.84 ,27.4 ,37.143,627.01 ,,,,,
151.86 ,27.3 ,38.196,627.05 ,,,,,
151.88 ,26.9 ,37.067,627.09 ,,,,,
151.90 ,26.1 ,37.123,627.13 ,,,,,
151.92 ,27.0 ,40.988,627.17 ,,,,,
151.94 ,28.3 ,39.894,627.21 ,,,,,
151.96 ,27.9 ,36.719,627.25 ,,,,,
151.98 ,27.3 ,36.36,627.29 ,,,,,
152.00 ,31.6 ,40.868,627.33 ,,,,,
152.02 ,31.2 ,39.502,627.37 ,,,,,
152.04 ,26.1 ,38.666,627.40 ,,,,,
152.06 ,26.1 ,39.919,627.44 ,,,,,
152.08 ,27.3 ,38.185,627.48 ,,,,,
152.10 ,27.2 ,40.017,627.52 ,,,,,
152.12 ,27.1 ,34.799,627.56 ,,,,,
152.14 ,27.1 ,35.057,627.61 ,,,,,
152.16 ,26.1 ,37.749,627.65 ,,,,,
152.18 ,27.8 ,39.76,627.69 ,,,,,
152.20 ,28.1 ,37.8065,627.73 ,,,,,
152.22 ,26.7 ,35.853,627.77 ,,,,,
152.24 ,27.0 ,32.263,627.81 ,,,,,
152.26 ,27.8 ,32.379,627.86 ,,,,,
152.28 ,27.9 ,32.965,627.90 ,,,,,
152.30 ,28.5 ,35.245,627.95 ,,,,,
152.32 ,28.4 ,33.832,627.99 ,,,,,
152.34 ,26.6 ,31.865,628.04 ,,,,,
152.36 ,28.7 ,35.418,628.08 ,,,,,
152.38 ,29.8 ,36.339,628.13 ,,,,,
152.40 ,29.3 ,36.192,628.17 ,,,,,
152.42 ,29.1 ,37.439,628.21 ,,,,,
152.44 ,29.0 ,36.641,628.25 ,,,,,
152.46 ,28.2 ,35.253,628.29 ,,,,,
152.48 ,29.5 ,37.433,628.33 ,,,,,
152.50 ,28.3 ,39.42,628.37 ,,,,,
152.52 ,27.7 ,38.541,628.41 ,,,,,
152.54 ,28.6 ,36.145,628.45 ,,,,,
152.56 ,29.1 ,38.745,628.49 ,,,,,
152.58 ,29.5 ,39.258,628.53 ,,,,,
152.60 ,29.7 ,36.508,628.57 ,,,,,
152.62 ,30.5 ,37.169,628.61 ,,,,,
152.64 ,30.5 ,37.3,628.65 ,,,,,
152.66 ,29.2 ,43.256,628.69 ,,,,,
152.68 ,29.5 ,44.129,628.72 ,,,,,
152.70 ,29.3 ,47.092,628.75 ,,,,,
152.72 ,30.3 ,45.889,628.78 ,,,,,
152.74 ,29.1 ,55,628.81 ,,,,,
152.76 ,30.2 ,55,628.84 ,,,,,
152.78 ,31.9 ,55,628.87 ,,,,,
152.80 ,32.5 ,55,628.90 ,,,,,
152.82 ,29.3 ,51.174,628.93 ,,,,,
152.84 ,30.2 ,49.778,628.96 ,,,,,
152.86 ,29.8 ,50.128,628.99 ,,,,,
152.88 ,30.4 ,49.221,629.02 ,,,,,
152.90 ,31.3 ,45.466,629.05 ,,,,,
152.92 ,30.5 ,47.557,629.08 ,,,,,
152.94 ,31.2 ,45.467,629.12 ,,,,,
152.96 ,30.7 ,43.892,629.15 ,,,,,
152.98 ,30.4 ,43.833,629.18 ,,,,,
153.00 ,31.0 ,42.399,629.22 ,,,,,
153.02 ,32.0 ,41.669,629.25 ,,,,,
153.04 ,31.5 ,48.081,629.29 ,,,,,
153.06 ,33.3 ,51.289,629.32 ,,,,,
153.08 ,35.8 ,54.721,629.34 ,,,,,
153.10 ,34.1 ,51.936,629.37 ,,,,,
153.12 ,30.9 ,50.896,629.40 ,,,,,
153.14 ,26.8 ,49.58,629.43 ,,,,,
153.16 ,28.5 ,48.308,629.46 ,,,,,
153.18 ,30.1 ,50.259,629.49 ,,,,,
153.20 ,30.9 ,54.107,629.52 ,,,,,
153.22 ,32.2 ,52.331,629.55 ,,,,,
153.24 ,32.8 ,52.248,629.58 ,,,,,
153.26 ,30.3 ,50.057,629.61 ,,,,,
153.28 ,30.9 ,54.574,629.64 ,,,,,
153.30 ,33.3 ,55,629.67 ,,,,,
153.32 ,35.3 ,55,629.69 ,,,,,
153.34 ,31.7 ,55,629.72 ,,,,,
153.36 ,30.2 ,55,629.75 ,,,,,
153.38 ,30.1 ,55,629.78 ,,,,,
153.40 ,28.7 ,55,629.80 ,,,,,
153.42 ,32.0 ,55,629.83 ,,,,,
153.44 ,30.1 ,55,629.86 ,,,,,
153.46 ,31.5 ,55,629.89 ,,,,,
153.48 ,31.4 ,55,629.91 ,,,,,
153.50 ,30.6 ,55,629.94 ,,,,,
153.52 ,34.1 ,55,629.97 ,,,,,
153.54 ,33.0 ,55,630.00 ,,,,,
153.56 ,32.5 ,55,630.02 ,,,,,
153.58 ,34.0 ,55,630.05 ,,,,,
153.60 ,33.9 ,55,630.08 ,,,,,
153.62 ,31.8 ,55,630.11 ,,,,,
153.64 ,31.8 ,55,630.13 ,,,,,
153.66 ,31.9 ,55,630.16 ,,,,,
153.68 ,31.0 ,55,630.19 ,,,,,
153.70 ,30.3 ,55,630.22 ,,,,,
153.72 ,31.2 ,54.167,630.25 ,,,,,
153.74 ,30.3 ,50.116,630.27 ,,,,,
153.76 ,33.6 ,50.247,630.30 ,,,,,
153.78 ,33.4 ,56.651,630.33 ,,,,,
153.80 ,32.9 ,57.012,630.36 ,,,,,
153.82 ,28.5 ,57.124,630.38 ,,,,,
153.84 ,25.0 ,57.716,630.41 ,,,,,
153.86 ,27.3 ,49.687,630.44 ,,,,,
153.88 ,29.2 ,48.194,630.47 ,,,,,
153.90 ,27.1 ,47.923,630.50 ,,,,,
153.92 ,29.8 ,45.397,630.54 ,,,,,
153.94 ,28.1 ,43.422,630.57 ,,,,,
153.96 ,28.6 ,46.146,630.61 ,,,,,
153.98 ,27.4 ,44.932,630.64 ,,,,,
154.00 ,27.2 ,46.433,630.67 ,,,,,
154.02 ,26.7 ,47.164,630.70 ,,,,,
154.04 ,27.1 ,42.891,630.74 ,,,,,
154.06 ,26.7 ,41.096,630.78 ,,,,,
154.08 ,28.1 ,38.607,630.81 ,,,,,
154.10 ,30.1 ,39.467,630.85 ,,,,,
154.12 ,29.3 ,40.017,630.89 ,,,,,
154.14 ,29.0 ,39.062,630.93 ,,,,,
154.16 ,28.0 ,37.536,630.97 ,,,,,
154.18 ,27.9 ,38.257,631.01 ,,,,,
154.20 ,29.2 ,40.25,631.05 ,,,,,
154.22 ,29.3 ,39.85,631.08 ,,,,,
154.24 ,28.9 ,40.113,631.12 ,,,,,
154.26 ,28.8 ,38.004,631.16 ,,,,,
154.28 ,28.5 ,38.298,631.20 ,,,,,
154.30 ,28.3 ,39.895,631.24 ,,,,,
154.32 ,28.6 ,40.277,631.28 ,,,,,
154.34 ,28.7 ,38.878,631.32 ,,,,,
154.36 ,28.3 ,37.621,631.36 ,,,,,
154.38 ,27.9 ,37.761,631.40 ,,,,,
154.40 ,29.0 ,39.03,631.44 ,,,,,
154.42 ,29.5 ,39.593,631.47 ,,,,,
154.44 ,28.7 ,37.647,631.51 ,,,,,
154.46 ,28.5 ,38.028,631.55 ,,,,,
154.48 ,29.1 ,37.913,631.59 ,,,,,
154.50 ,28.4 ,37.677,631.63 ,,,,,
154.52 ,30.2 ,37.163,631.67 ,,,,,
154.54 ,30.4 ,39.952,631.71 ,,,,,
154.56 ,31.3 ,43.52,631.75 ,,,,,
154.58 ,29.1 ,40.28,631.78 ,,,,,
154.60 ,26.3 ,41.064,631.82 ,,,,,
154.62 ,25.5 ,41.015,631.86 ,,,,,
154.64 ,27.9 ,38.451,631.90 ,,,,,
154.66 ,29.0 ,40.486,631.93 ,,,,,
154.68 ,29.1 ,42.384,631.97 ,,,,,
154.70 ,28.9 ,44.474,632.01 ,,,,,
154.72 ,28.7 ,41.641,632.04 ,,,,,
154.74 ,28.0 ,39.64,632.08 ,,,,,
154.76 ,28.0 ,40.04,632.12 ,,,,,
154.78 ,29.1 ,40.267,632.15 ,,,,,
154.80 ,29.0 ,40.868,632.19 ,,,,,
154.82 ,29.2 ,38.741,632.23 ,,,,,
154.84 ,28.8 ,38.711,632.27 ,,,,,
154.86 ,28.6 ,40.481,632.31 ,,,,,
154.88 ,29.2 ,44.487,632.34 ,,,,,
154.90 ,28.0 ,40.859,632.38 ,,,,,
154.92 ,29.1 ,36.051,632.42 ,,,,,
154.94 ,28.8 ,37.255,632.46 ,,,,,
154.96 ,29.6 ,39.2255,632.50 ,,,,,
154.98 ,28.2 ,41.196,632.54 ,,,,,
155.00 ,27.4 ,37.986,632.57 ,,,,,
155.02 ,28.6 ,39.3,632.61 ,,,,,
155.04 ,29.1 ,36.972,632.65 ,,,,,
155.06 ,29.9 ,37.793,632.69 ,,,,,
155.08 ,30.0 ,41.366,632.73 ,,,,,
155.10 ,31.6 ,40.208,632.77 ,,,,,
155.12 ,33.0 ,45.764,632.80 ,,,,,
155.14 ,29.3 ,46.646,632.83 ,,,,,
155.16 ,29.9 ,47.207,632.87 ,,,,,
155.18 ,31.5 ,43.732,632.90 ,,,,,
155.20 ,30.7 ,40.257,632.94 ,,,,,
155.22 ,29.4 ,39.491,632.98 ,,,,,
155.24 ,28.2 ,39.357,633.02 ,,,,,
155.26 ,30.9 ,36.235,633.06 ,,,,,
155.28 ,28.3 ,38.763,633.10 ,,,,,
155.30 ,28.9 ,39.581,633.14 ,,,,,
155.32 ,29.5 ,36.69,633.18 ,,,,,
155.34 ,28.0 ,35.711,633.22 ,,,,,
155.36 ,29.2 ,35.646,633.26 ,,,,,
155.38 ,28.7 ,38.501,633.30 ,,,,,
155.40 ,28.2 ,38.707,633.34 ,,,,,
155.42 ,27.6 ,37.59,633.38 ,,,,,
155.44 ,28.0 ,44.744,633.41 ,,,,,
155.46 ,31.9 ,42.68,633.45 ,,,,,
155.48 ,33.6 ,41.742,633.48 ,,,,,
155.50 ,31.3 ,40.772,633.52 ,,,,,
155.52 ,29.6 ,39.843,633.56 ,,,,,
155.54 ,29.0 ,36.611,633.60 ,,,,,
155.56 ,29.1 ,36.34,633.64 ,,,,,
155.58 ,28.8 ,37.424,633.68 ,,,,,
155.60 ,28.3 ,37.843,633.72 ,,,,,
155.62 ,27.8 ,38.096,633.76 ,,,,,
155.64 ,27.5 ,37.942,633.80 ,,,,,
155.66 ,30.9 ,37.079,633.84 ,,,,,
155.68 ,29.3 ,37.331,633.88 ,,,,,
155.70 ,34.3 ,35.223,633.93 ,,,,,
155.72 ,28.7 ,36.311,633.97 ,,,,,
155.74 ,28.2 ,37.054,634.01 ,,,,,
155.76 ,27.6 ,40.412,634.05 ,,,,,
155.78 ,27.7 ,41.861,634.08 ,,,,,
155.80 ,27.6 ,38.624,634.12 ,,,,,
155.82 ,28.5 ,33.451,634.17 ,,,,,
155.84 ,28.4 ,33.25,634.21 ,,,,,
155.86 ,28.6 ,34.96,634.25 ,,,,,
155.88 ,28.4 ,36.964,634.30 ,,,,,
155.90 ,29.0 ,36.301,634.34 ,,,,,
155.92 ,30.1 ,40.853,634.38 ,,,,,
155.94 ,29.1 ,38.553,634.41 ,,,,,
155.96 ,28.6 ,35.589,634.46 ,,,,,
155.98 ,28.6 ,37.506,634.49 ,,,,,
156.00 ,27.1 ,41.782,634.53 ,,,,,
156.02 ,27.0 ,39.99,634.57 ,,,,,
156.04 ,29.1 ,38.687,634.61 ,,,,,
156.06 ,28.5 ,37.905,634.65 ,,,,,
156.08 ,28.7 ,37.772,634.69 ,,,,,
156.10 ,28.4 ,38.22,634.73 ,,,,,
156.12 ,27.6 ,35.725,634.77 ,,,,,
156.14 ,28.0 ,33.993,634.82 ,,,,,
156.16 ,27.5 ,32.596,634.86 ,,,,,
156.18 ,27.8 ,38.021,634.90 ,,,,,
156.20 ,28.0 ,35.765,634.94 ,,,,,
156.22 ,27.9 ,35.944,634.99 ,,,,,
156.24 ,26.5 ,34.34,635.03 ,,,,,
